MPRN,Date,Export Volume (kWh),Export Type
9999999999,2024-09-05,0.0,Metered
9999999999,2024-09-06,0.0,Metered
9999999999,2024-09-07,0.0,Metered
9999999999,2024-09-08,0.0,Metered
9999999999,2024-09-09,0.0,Metered
9999999999,2024-09-10,0.0,Metered
9999999999,2024-09-11,9.605,Metered
9999999999,2024-09-12,23.7725,Metered
9999999999,2024-09-13,12.158999999999995,Metered
9999999999,2024-09-14,7.930999999999999,Metered
9999999999,2024-09-15,12.5665,Metered
9999999999,2024-09-16,23.96850000000001,Metered
9999999999,2024-09-17,22.883499999999994,Metered
9999999999,2024-09-18,20.5755,Metered
9999999999,2024-09-19,18.665,Metered
9999999999,2024-09-20,4.009,Metered
9999999999,2024-09-21,2.0815,Metered
9999999999,2024-09-22,0.6599999999999997,Metered
9999999999,2024-09-23,0.15,Metered
9999999999,2024-09-24,13.9155,Metered
9999999999,2024-09-25,2.9035,Metered
9999999999,2024-09-26,0.3025,Metered
9999999999,2024-09-27,14.4685,Metered
9999999999,2024-09-28,7.482499999999998,Metered
9999999999,2024-09-29,0.1675,Metered
9999999999,2024-09-30,0.6214999999999997,Metered
9999999999,2024-10-01,15.353500000000004,Metered
9999999999,2024-10-02,17.715,Metered
9999999999,2024-10-03,15.622000000000002,Metered
9999999999,2024-10-04,0.2355,Metered
9999999999,2024-10-05,0.2235,Metered
9999999999,2024-10-06,0.4505,Metered
9999999999,2024-10-07,12.017000000000005,Metered
9999999999,2024-10-08,12.317000000000002,Metered
9999999999,2024-10-09,2.2035,Metered
9999999999,2024-10-10,14.887,Metered
9999999999,2024-10-11,13.643500000000005,Metered
9999999999,2024-10-12,11.797,Metered
9999999999,2024-10-13,0.2455000000000001,Metered
9999999999,2024-10-14,9.451499999999998,Metered
9999999999,2024-10-15,0.9724999999999996,Metered
9999999999,2024-10-16,2.7475,Metered
9999999999,2024-10-17,8.374000000000002,Metered
9999999999,2024-10-18,0.2445,Metered
9999999999,2024-10-19,9.698000000000004,Metered
9999999999,2024-10-20,5.8625,Metered
9999999999,2024-10-21,11.0825,Metered
9999999999,2024-10-22,4.415000000000003,Metered
9999999999,2024-10-23,4.415499999999999,Metered
9999999999,2024-10-24,0.6234999999999999,Metered
9999999999,2024-10-25,0.1725,Metered
9999999999,2024-10-26,2.5200000000000005,Metered
9999999999,2024-10-27,0.172,Metered
9999999999,2024-10-28,2.6220000000000003,Metered
9999999999,2024-10-29,1.9875,Metered
9999999999,2024-10-30,3.1049999999999995,Metered
9999999999,2024-10-31,0.143,Metered
9999999999,2024-11-01,0.0945,Metered
9999999999,2024-11-02,0.114,Metered
9999999999,2024-11-03,0.0625,Metered
9999999999,2024-11-04,0.134,Metered
9999999999,2024-11-05,0.152,Metered
9999999999,2024-11-06,0.171,Metered
9999999999,2024-11-07,0.6144999999999995,Metered
9999999999,2024-11-08,0.0935,Metered
9999999999,2024-11-09,0.1575,Metered
9999999999,2024-11-10,1.618499999999999,Metered
9999999999,2024-11-11,6.089499999999999,Metered
9999999999,2024-11-12,6.4,Metered
9999999999,2024-11-13,2.7835,Metered
9999999999,2024-11-14,0.112,Metered
9999999999,2024-11-15,1.9305,Metered
9999999999,2024-11-16,0.1665000000000001,Metered
9999999999,2024-11-17,0.2265,Metered
9999999999,2024-11-18,0.137,Metered
9999999999,2024-11-19,0.5529999999999998,Metered
9999999999,2024-11-20,3.702500000000001,Metered
9999999999,2024-11-21,4.2265,Metered
9999999999,2024-11-22,3.581,Metered
9999999999,2024-11-23,0.251,Metered
9999999999,2024-11-24,0.201,Metered
9999999999,2024-11-25,3.2935000000000008,Metered
9999999999,2024-11-26,3.794,Metered
9999999999,2024-11-27,5.737,Metered
9999999999,2024-11-28,0.035,Metered
9999999999,2024-11-29,0.027,Metered
9999999999,2024-11-30,0.1235,Metered
9999999999,2024-12-01,0.2175,Metered
9999999999,2024-12-02,3.2685,Metered
9999999999,2024-12-03,2.643,Metered
9999999999,2024-12-04,0.017,Metered
9999999999,2024-12-05,0.086,Metered
9999999999,2024-12-06,0.043,Metered
9999999999,2024-12-07,2.2355000000000005,Metered
9999999999,2024-12-08,2.6325000000000003,Metered
9999999999,2024-12-09,0.1575,Metered
9999999999,2024-12-10,0.14,Metered
9999999999,2024-12-11,0.061,Metered
9999999999,2024-12-12,0.071,Metered
9999999999,2024-12-13,0.095,Metered
9999999999,2024-12-14,0.07,Metered
9999999999,2024-12-15,0.0765,Metered
9999999999,2024-12-16,0.3695,Metered
9999999999,2024-12-17,0.0665,Metered
9999999999,2024-12-18,0.0835,Metered
9999999999,2024-12-19,3.039,Metered
9999999999,2024-12-20,0.2065,Metered
9999999999,2024-12-21,0.147,Metered
9999999999,2024-12-22,1.07,Metered
9999999999,2024-12-23,0.059,Metered
9999999999,2024-12-24,0.1205,Metered
9999999999,2024-12-25,0.0575,Metered
9999999999,2024-12-26,0.0705,Metered
9999999999,2024-12-27,0.1065,Metered
9999999999,2024-12-28,0.6519999999999996,Metered
9999999999,2024-12-29,0.1345,Metered
9999999999,2024-12-30,0.181,Metered
9999999999,2024-12-31,0.0765,Metered
9999999999,2025-01-01,5.189999999999999,Metered
9999999999,2025-01-02,5.940499999999999,Metered
9999999999,2025-01-03,5.158999999999999,Metered
9999999999,2025-01-04,0.0835,Metered
9999999999,2025-01-05,0.04,Metered
9999999999,2025-01-06,1.7785,Metered
9999999999,2025-01-07,4.4735,Metered
9999999999,2025-01-08,0.249,Metered
9999999999,2025-01-09,4.9445,Metered
9999999999,2025-01-10,2.99,Metered
9999999999,2025-01-11,0.06,Metered
9999999999,2025-01-12,0.201,Metered
9999999999,2025-01-13,0.059,Metered
9999999999,2025-01-14,0.11,Metered
9999999999,2025-01-15,8.0475,Metered
9999999999,2025-01-16,1.2579999999999991,Metered
9999999999,2025-01-17,1.550499999999999,Metered
9999999999,2025-01-18,2.796500000000001,Metered
9999999999,2025-01-19,0.1545,Metered
9999999999,2025-01-20,0.144,Metered
9999999999,2025-01-21,0.5539999999999995,Metered
9999999999,2025-01-22,0.117,Metered
9999999999,2025-01-23,0.7004999999999996,Metered
9999999999,2025-01-24,0.266,Metered
9999999999,2025-01-25,2.6325000000000003,Metered
9999999999,2025-01-26,0.0835,Metered
9999999999,2025-01-27,0.4884999999999999,Metered
9999999999,2025-01-28,0.3695,Metered
9999999999,2025-01-29,6.125,Metered
9999999999,2025-01-30,2.9414999999999987,Metered
9999999999,2025-01-31,6.6595,Metered
9999999999,2025-02-01,0.1735,Metered
9999999999,2025-02-02,1.367,Metered
9999999999,2025-02-03,0.182,Metered
9999999999,2025-02-04,2.4635,Metered
9999999999,2025-02-05,8.2095,Metered
9999999999,2025-02-06,8.807500000000003,Metered
9999999999,2025-02-07,0.3185,Metered
9999999999,2025-02-08,0.448,Metered
9999999999,2025-02-09,0.0415,Metered
9999999999,2025-02-10,0.078,Metered
9999999999,2025-02-11,0.0235,Metered
9999999999,2025-02-12,0.2775000000000001,Metered
9999999999,2025-02-13,0.0545,Metered
9999999999,2025-02-14,0.065,Metered
9999999999,2025-02-15,0.2725,Metered
9999999999,2025-02-16,0.1755,Metered
9999999999,2025-02-17,0.1735,Metered
9999999999,2025-02-18,0.1425,Metered
9999999999,2025-02-19,4.254500000000002,Metered
9999999999,2025-02-20,5.419000000000002,Metered
9999999999,2025-02-21,3.0855,Metered
9999999999,2025-02-22,13.865999999999996,Metered
9999999999,2025-02-23,2.1835,Metered
9999999999,2025-02-24,8.703500000000004,Metered
9999999999,2025-02-25,13.5535,Metered
9999999999,2025-02-26,8.052000000000003,Metered
9999999999,2025-02-27,9.393999999999998,Metered
9999999999,2025-02-28,6.319,Metered
9999999999,2025-03-01,4.351500000000002,Metered
9999999999,2025-03-02,3.265999999999999,Metered
9999999999,2025-03-03,8.425999999999997,Metered
9999999999,2025-03-04,15.8325,Metered
9999999999,2025-03-05,15.617000000000004,Metered
9999999999,2025-03-06,3.5635,Metered
9999999999,2025-03-07,2.514,Metered
9999999999,2025-03-08,5.436499999999999,Metered
9999999999,2025-03-09,17.851000000000006,Metered
9999999999,2025-03-10,13.756000000000004,Metered
9999999999,2025-03-11,20.1265,Metered
9999999999,2025-03-12,22.384000000000004,Metered
9999999999,2025-03-13,7.6045,Metered
9999999999,2025-03-14,18.337000000000007,Metered
9999999999,2025-03-15,16.489500000000007,Metered
9999999999,2025-03-16,14.892,Metered
9999999999,2025-03-17,0.3185,Metered
9999999999,2025-03-18,23.825500000000005,Metered
9999999999,2025-03-19,24.849000000000004,Metered
9999999999,2025-03-20,17.826500000000003,Metered
9999999999,2025-03-21,4.399,Metered
9999999999,2025-03-22,5.7665,Metered
9999999999,2025-03-23,6.593,Metered
9999999999,2025-03-24,25.383,Metered
9999999999,2025-03-25,17.37600000000001,Metered
9999999999,2025-03-26,11.018999999999998,Metered
9999999999,2025-03-27,13.5935,Metered
9999999999,2025-03-28,22.472,Metered
9999999999,2025-03-29,4.281000000000001,Metered
9999999999,2025-03-30,27.423500000000008,Metered
9999999999,2025-03-31,15.491500000000004,Metered
9999999999,2025-04-01,28.761000000000003,Metered
9999999999,2025-04-02,30.175,Metered
9999999999,2025-04-03,28.1565,Metered
9999999999,2025-04-04,13.136,Metered
9999999999,2025-04-05,33.890499999999975,Metered
9999999999,2025-04-06,34.88600000000001,Metered
9999999999,2025-04-07,32.786500000000004,Metered
9999999999,2025-04-08,30.3835,Metered
9999999999,2025-04-09,32.472,Metered
9999999999,2025-04-10,34.50950000000001,Metered
9999999999,2025-04-11,32.721,Metered
9999999999,2025-04-12,13.722500000000004,Metered
9999999999,2025-04-13,19.151000000000007,Metered
9999999999,2025-04-14,18.948,Metered
9999999999,2025-04-15,14.062,Metered
9999999999,2025-04-16,5.7490000000000006,Metered
9999999999,2025-04-17,30.594500000000004,Metered
9999999999,2025-04-18,0.147,Metered
9999999999,2025-04-19,2.677,Metered
9999999999,2025-04-20,3.121000000000001,Metered
9999999999,2025-04-21,21.7965,Metered
9999999999,2025-04-22,12.972500000000004,Metered
9999999999,2025-04-23,35.5085,Metered
9999999999,2025-04-24,32.16999999999999,Metered
9999999999,2025-04-25,6.625000000000001,Metered
9999999999,2025-04-26,21.8685,Metered
9999999999,2025-04-27,22.823,Metered
9999999999,2025-04-28,26.594,Metered
9999999999,2025-04-29,35.876,Metered
9999999999,2025-04-30,40.52200000000001,Metered
9999999999,2025-05-01,21.75849999999999,Metered
9999999999,2025-05-02,36.06999999999999,Metered
9999999999,2025-05-03,35.17250000000001,Metered
9999999999,2025-05-04,34.317,Metered
9999999999,2025-05-05,42.026,Metered
9999999999,2025-05-06,38.93500000000002,Metered
9999999999,2025-05-07,41.003,Metered
9999999999,2025-05-08,41.7715,Metered
9999999999,2025-05-09,44.24050000000002,Metered
9999999999,2025-05-10,43.98550000000001,Metered
9999999999,2025-05-11,32.8865,Metered
9999999999,2025-05-12,33.85449999999999,Metered
9999999999,2025-05-13,45.612000000000016,Metered
9999999999,2025-05-14,43.94199999999999,Metered
9999999999,2025-05-15,42.33150000000001,Metered
9999999999,2025-05-16,44.553,Metered
9999999999,2025-05-17,44.966,Metered
9999999999,2025-05-18,46.385000000000005,Metered
9999999999,2025-05-19,40.3,Metered
9999999999,2025-05-20,21.111500000000003,Metered
9999999999,2025-05-21,45.86999999999999,Metered
9999999999,2025-05-22,37.448,Metered
9999999999,2025-05-23,21.4385,Metered
9999999999,2025-05-24,12.293500000000002,Metered
9999999999,2025-05-25,34.85150000000001,Metered
9999999999,2025-05-26,18.4165,Metered
9999999999,2025-05-27,12.0935,Metered
9999999999,2025-05-28,28.827,Metered
9999999999,2025-05-29,15.368500000000004,Metered
9999999999,2025-05-30,32.227,Metered
9999999999,2025-05-31,31.253500000000003,Metered
9999999999,2025-06-01,34.895500000000006,Metered
9999999999,2025-06-02,26.435,Metered
9999999999,2025-06-03,32.8445,Metered
9999999999,2025-06-04,33.657,Metered
9999999999,2025-06-05,20.93200000000001,Metered
9999999999,2025-06-06,24.846000000000004,Metered
9999999999,2025-06-07,22.66100000000001,Metered
9999999999,2025-06-08,13.691000000000004,Metered
9999999999,2025-06-09,9.288500000000004,Metered
9999999999,2025-06-10,34.1325,Metered
9999999999,2025-06-11,43.0005,Metered
9999999999,2025-06-12,0.2445,Metered
9999999999,2025-06-13,33.64450000000001,Metered
9999999999,2025-06-14,6.288500000000002,Metered
9999999999,2025-06-15,21.0165,Metered
9999999999,2025-06-16,36.934000000000005,Metered
9999999999,2025-06-17,28.724,Metered
9999999999,2025-06-18,35.362,Metered
9999999999,2025-06-19,38.8985,Metered
9999999999,2025-06-20,31.787499999999994,Metered
9999999999,2025-06-21,36.03999999999999,Metered
9999999999,2025-06-22,23.800999999999995,Metered
9999999999,2025-06-23,23.467500000000005,Metered
9999999999,2025-06-24,28.71550000000001,Metered
9999999999,2025-06-25,13.6995,Metered
9999999999,2025-06-26,24.643500000000003,Metered
9999999999,2025-06-27,10.3375,Metered
9999999999,2025-06-28,21.415000000000003,Metered
9999999999,2025-06-29,34.17899999999999,Metered
9999999999,2025-06-30,21.195000000000004,Metered
9999999999,2025-07-01,23.175,Metered
9999999999,2025-07-02,43.5845,Metered
9999999999,2025-07-03,35.34749999999999,Metered
9999999999,2025-07-04,16.818500000000004,Metered
9999999999,2025-07-05,31.8175,Metered
9999999999,2025-07-06,20.0245,Metered
9999999999,2025-07-07,33.325499999999984,Metered
9999999999,2025-07-08,11.5385,Metered
9999999999,2025-07-09,38.5855,Metered
9999999999,2025-07-10,39.3285,Metered
9999999999,2025-07-11,44.0415,Metered
9999999999,2025-07-12,44.57150000000001,Metered
9999999999,2025-07-13,41.977,Metered
9999999999,2025-07-14,33.8035,Metered
9999999999,2025-07-15,26.136000000000006,Metered
9999999999,2025-07-16,27.438,Metered
9999999999,2025-07-17,13.7805,Metered
9999999999,2025-07-18,16.157,Metered
9999999999,2025-07-19,29.668500000000005,Metered
9999999999,2025-07-20,11.457,Metered
9999999999,2025-07-21,3.042,Metered
9999999999,2025-07-22,13.662499999999998,Metered
9999999999,2025-07-23,11.803499999999996,Metered
9999999999,2025-07-24,19.4335,Metered
9999999999,2025-07-25,17.200000000000003,Metered
9999999999,2025-07-26,20.70900000000001,Metered
9999999999,2025-07-27,11.279500000000002,Metered
9999999999,2025-07-28,29.4135,Metered
9999999999,2025-07-29,17.577500000000004,Metered
9999999999,2025-07-30,16.711500000000004,Metered
9999999999,2025-07-31,21.601000000000003,Metered
9999999999,2025-08-01,10.998499999999996,Metered
9999999999,2025-08-02,20.884500000000003,Metered
9999999999,2025-08-03,25.0275,Metered
9999999999,2025-08-04,34.59499999999999,Metered
9999999999,2025-08-05,27.583,Metered
9999999999,2025-08-06,15.73,Metered
9999999999,2025-08-07,24.1955,Metered
9999999999,2025-08-08,26.8975,Metered
9999999999,2025-08-09,24.375499999999995,Metered
9999999999,2025-08-10,19.918,Metered
9999999999,2025-08-11,21.10599999999999,Metered
9999999999,2025-08-12,30.641,Metered
9999999999,2025-08-13,25.768000000000004,Metered
9999999999,2025-08-14,19.779,Metered
9999999999,2025-08-15,31.608000000000004,Metered
9999999999,2025-08-16,22.908000000000005,Metered
9999999999,2025-08-17,27.1165,Metered
9999999999,2025-08-18,21.64100000000001,Metered
9999999999,2025-08-19,5.186500000000001,Metered
9999999999,2025-08-20,15.085499999999998,Metered
9999999999,2025-08-21,18.881000000000004,Metered
9999999999,2025-08-22,12.860500000000004,Metered
9999999999,2025-08-23,4.650999999999998,Metered
9999999999,2025-08-24,21.797,Metered
9999999999,2025-08-25,22.488500000000005,Metered
9999999999,2025-08-26,21.81900000000001,Metered
9999999999,2025-08-27,21.851000000000003,Metered
9999999999,2025-08-28,9.3625,Metered
9999999999,2025-08-29,19.1005,Metered
9999999999,2025-08-30,9.6035,Metered
9999999999,2025-08-31,22.231,Metered
9999999999,2025-09-01,16.208500000000004,Metered
9999999999,2025-09-02,13.460500000000003,Metered
9999999999,2025-09-03,13.501500000000004,Metered
9999999999,2025-09-04,19.673,Metered
9999999999,2025-09-05,13.746999999999998,Metered
9999999999,2025-09-06,3.194500000000001,Metered
9999999999,2025-09-07,7.591500000000003,Metered
9999999999,2025-09-08,19.3115,Metered
9999999999,2025-09-09,9.967,Metered
9999999999,2025-09-10,10.6245,Metered
9999999999,2025-09-11,17.304500000000004,Metered
9999999999,2025-09-12,21.240000000000013,Metered
9999999999,2025-09-13,15.945999999999996,Metered
9999999999,2025-09-14,4.124499999999999,Metered
9999999999,2025-09-15,8.237500000000004,Metered
9999999999,2025-09-16,13.7615,Metered
9999999999,2025-09-17,19.084000000000007,Metered
9999999999,2025-09-18,5.3305,Metered
9999999999,2025-09-19,3.338,Metered
9999999999,2025-09-20,3.822000000000001,Metered
9999999999,2025-09-21,16.5725,Metered
9999999999,2025-09-22,18.579500000000007,Metered
9999999999,2025-09-23,21.079000000000004,Metered
9999999999,2025-09-24,13.0425,Metered
9999999999,2025-09-25,18.202500000000008,Metered
9999999999,2025-09-26,16.253999999999998,Metered
9999999999,2025-09-27,3.8825,Metered
9999999999,2025-09-28,8.412500000000001,Metered
9999999999,2025-09-29,9.206,Metered
9999999999,2025-09-30,0.5929999999999997,Metered
9999999999,2025-10-01,6.156,Metered
9999999999,2025-10-02,0.258,Metered
9999999999,2025-10-03,0.3525,Metered
9999999999,2025-10-04,7.288000000000001,Metered
9999999999,2025-10-05,3.265999999999999,Metered
9999999999,2025-10-06,10.387,Metered
9999999999,2025-10-07,5.0905,Metered
9999999999,2025-10-08,12.530000000000005,Metered
9999999999,2025-10-09,2.6015000000000006,Metered
9999999999,2025-10-10,0.224,Metered
9999999999,2025-10-11,0.705,Metered
9999999999,2025-10-12,0.4115,Metered
9999999999,2025-10-13,0.5119999999999998,Metered
9999999999,2025-10-14,0.2179999999999999,Metered
9999999999,2025-10-15,0.1895,Metered
9999999999,2025-10-16,0.241,Metered
9999999999,2025-10-17,6.395499999999999,Metered
9999999999,2025-10-18,0.1745,Metered
9999999999,2025-10-19,0.323,Metered
9999999999,2025-10-20,3.802,Metered
9999999999,2025-10-21,6.340500000000001,Metered
9999999999,2025-10-22,9.2115,Metered
9999999999,2025-10-23,5.133000000000001,Metered
9999999999,2025-10-24,7.700000000000002,Metered
9999999999,2025-10-25,5.981000000000002,Metered
9999999999,2025-10-26,0.174,Metered
9999999999,2025-10-27,1.2555,Metered
9999999999,2025-10-28,6.905500000000001,Metered
9999999999,2025-10-29,10.7875,Metered
9999999999,2025-10-30,0.075,Metered
9999999999,2025-10-31,3.3349999999999995,Metered
9999999999,2025-11-01,7.584,Metered
9999999999,2025-11-02,7.0200000000000005,Metered
9999999999,2025-11-03,0.225,Metered
9999999999,2025-11-04,0.115,Metered
9999999999,2025-11-05,2.244000000000001,Metered
9999999999,2025-11-06,5.6575,Metered
9999999999,2025-11-07,0.2125,Metered
9999999999,2025-11-08,6.3865,Metered
9999999999,2025-11-09,4.407000000000001,Metered
9999999999,2025-11-10,1.8644999999999992,Metered
9999999999,2025-11-11,0.1205,Metered
9999999999,2025-11-12,0.177,Metered
9999999999,2025-11-13,0.167,Metered
